Station,Condition,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Perim
Station6,0point2,0point2,2021.07,6,3,38.632,12.877,0.103,24.59
Station6,0point2,0point2,2021.07,8,4,245.968,61.492,0.655,41.757
Station6,0point2,0point2,2021.07,9,6,76.457,12.743,0.204,17.024
Station2,0point2,0point2,2022.05,1,20,958.403,47.92,2.552,41.204
Station2,0point2,0point2,2022.05,2,87,2747.425,31.58,7.316,44.933
Station2,0point2,0point2,2022.05,3,22,834.886,37.949,2.223,27.265
Station2,0point2,0point2,2022.05,4,48,1173.127,24.44,3.124,31.715
Station2,0point2,0point2,2022.05,5,109,2884.287,26.461,7.681,36.995
Station2,0point2,0point2,2022.05,6,87,3524.116,40.507,9.384,35.796
Station2,0point2,0point2,2022.05,7,65,1735.744,26.704,4.622,33.403
Station2,0point2,0point2,2022.05,8,55,1927.393,35.044,5.133,39.243
Station2,0point2,0point2,2022.05,9,119,4817.352,40.482,12.828,44.816
Station2,0point2,0point2,2022.05,10,85,2974.818,34.998,7.922,42.425
Station2,0point2,0point2,2022.05,11,122,4850.754,39.76,12.917,43.266
Station2,0point2,0point2,2022.05,12,25,972.399,38.896,2.589,32.038
Station2,0point2,0point2,2022.05,13,22,2923.959,132.907,7.786,51.479
Station2,0point2,0point2,2022.05,14,79,1887.669,23.895,5.027,42.394
Station2,0point2,0point2,2022.05,15,81,2582.934,31.888,6.878,41.019
Station2,0point2,0point2,2022.05,16,25,2166.675,86.667,5.77,45.754
Station2,0point2,0point2,2022.05,17,26,3005.125,115.582,8.002,59.857
Station2,0point2,0point2,2022.05,18,87,2372.867,27.274,6.319,39.22
Station2,0point2,0point2,2022.05,19,101,3071.072,30.407,8.178,37.974
Station2,0point2,0point2,2022.05,20,32,1474.532,46.079,3.927,29.45
Station2,0point2,0point2,2022.05,21,29,2667.43,91.98,7.103,35.778
Station2,0point2,0point2,2022.05,22,38,3163.554,83.251,8.424,38.217
Station2,0point2,0point2,2022.05,23,113,3145.968,27.84,8.378,38.852
Station2,0point2,0point2,2022.05,24,53,1796.67,33.899,4.784,38.988
Station2,0point2,0point2,2022.05,25,15,317.638,21.176,0.846,24.55
Station2,0point2,0point2,2022.05,26,38,3178.954,83.657,8.465,39.154
Station2,0point2,0point2,2022.05,27,38,2649.662,69.728,7.056,34.494
Station2,0point2,0point2,2022.05,28,58,1615.14,27.847,4.301,26.89
Station2,0point2,0point2,2022.05,29,26,791.467,30.441,2.108,26.507
Station2,0point2,0point2,2022.05,30,27,1133.169,41.969,3.018,32.632
Station3,0point2,0point2,2022.05,1,43,1194.303,27.774,3.18,31.072
Station3,0point2,0point2,2022.05,2,34,4097.399,120.512,10.911,49.854
Station3,0point2,0point2,2022.05,3,23,637.175,27.703,1.697,25.999
Station3,0point2,0point2,2022.05,4,40,1823.751,45.594,4.857,35.954
Station3,0point2,0point2,2022.05,5,50,1927.237,38.545,5.132,34.183
Station3,0point2,0point2,2022.05,6,32,1778.434,55.576,4.736,31.708
Station3,0point2,0point2,2022.05,7,31,1044.641,33.698,2.782,26.763
Station3,0point2,0point2,2022.05,8,39,1181.426,30.293,3.146,28.662
Station3,0point2,0point2,2022.05,9,30,577.706,19.257,1.538,22.335
Station3,0point2,0point2,2022.05,10,30,636.342,21.211,1.695,24.251
Station3,0point2,0point2,2022.05,11,15,267.768,17.851,0.713,23.368
Station3,0point2,0point2,2022.05,12,25,1939.984,77.599,5.166,43.518
Station3,0point2,0point2,2022.05,13,33,2264.36,68.617,6.03,41.595
Station3,0point2,0point2,2022.05,14,32,1741.233,54.414,4.637,37.058
Station3,0point2,0point2,2022.05,15,48,1382.466,28.801,3.681,28.232
Station3,0point2,0point2,2022.05,16,29,373.335,12.874,0.994,20.392
Station3,0point2,0point2,2022.05,17,32,642.82,20.088,1.712,26.84
Station3,0point2,0point2,2022.05,18,33,921.228,27.916,2.453,26.498
Station3,0point2,0point2,2022.05,19,40,1375.885,34.397,3.664,32.833
Station3,0point2,0point2,2022.05,20,38,890.036,23.422,2.37,29.021
Station3,0point2,0point2,2022.05,21,17,554.657,32.627,1.477,29.681
Station3,0point2,0point2,2022.05,22,44,1065.895,24.225,2.838,25.834
Station3,0point2,0point2,2022.05,23,34,398.985,11.735,1.062,17.354
Station3,0point2,0point2,2022.05,24,41,2234.157,54.492,5.949,37.971
Station3,0point2,0point2,2022.05,25,24,818.548,34.106,2.18,34.161
Station3,0point2,0point2,2022.05,26,36,1684.235,46.784,4.485,37.112
Station3,0point2,0point2,2022.05,27,28,766.571,27.378,2.041,29.778
Station3,0point2,0point2,2022.05,28,38,1681.92,44.261,4.479,35.547
Station3,0point2,0point2,2022.05,29,36,919.355,25.538,2.448,29.688
Station3,0point2,0point2,2022.05,30,15,366.155,24.41,0.975,33.602
Station3,0point2,0point2,2022.05,31,30,1126.977,37.566,3.001,29.549
Station3,0point2,0point2,2022.05,32,49,566.207,11.555,1.508,17.509
Station3,0point2,0point2,2022.05,33,33,460.77,13.963,1.227,22.506
Station4,0point2,0point2,2022.05,1,4,155.489,38.872,0.414,30.479
Station4,0point2,0point2,2022.05,2,30,620.968,20.699,1.654,19.905
Station4,0point2,0point2,2022.05,3,17,390.453,22.968,1.04,22.388
Station4,0point2,0point2,2022.05,4,19,300.65,15.824,0.801,18.21
Station4,0point2,0point2,2022.05,5,14,476.405,34.029,1.269,23.093
Station4,0point2,0point2,2022.05,6,39,856.191,21.954,2.28,21.926
Station4,0point2,0point2,2022.05,7,24,1121.54,46.731,2.987,32.205
Station4,0point2,0point2,2022.05,8,14,373.699,26.693,0.995,23.34
Station4,0point2,0point2,2022.05,9,19,350.182,18.431,0.933,21.014
Station4,0point2,0point2,2022.05,10,17,375.624,22.096,1,20.91
Station4,0point2,0point2,2022.05,11,18,603.746,33.541,1.608,22.359
Station4,0point2,0point2,2022.05,12,6,75.052,12.509,0.2,24.85
Station4,0point2,0point2,2022.05,13,16,452.133,28.258,1.204,25.327
Station4,0point2,0point2,2022.05,14,12,339.802,28.317,0.905,29.744
Station4,0point2,0point2,2022.05,15,11,604.709,54.974,1.61,37.176
Station4,0point2,0point2,2022.05,16,19,975.156,51.324,2.597,32.786
Station4,0point2,0point2,2022.05,17,11,291.883,26.535,0.777,25.249
Station4,0point2,0point2,2022.05,18,12,419.095,34.925,1.116,40.378
Station4,0point2,0point2,2022.05,19,13,499.142,38.396,1.329,26.451
Station4,0point2,0point2,2022.05,20,10,218.002,21.8,0.581,21.062
Station4,0point2,0point2,2022.05,21,8,114.074,14.259,0.304,20.941
Station4,0point2,0point2,2022.05,22,7,90.166,12.881,0.24,18.241
Station4,0point2,0point2,2022.05,23,6,89.386,14.898,0.238,18.626
Station4,0point2,0point2,2022.05,24,19,426.353,22.44,1.135,22.302
Station4,0point2,0point2,2022.05,25,17,201.119,11.831,0.536,16.968
Station4,0point2,0point2,2022.05,26,10,201.171,20.117,0.536,25.218
Station4,0point2,0point2,2022.05,27,6,84.729,14.122,0.226,19.907
Station4,0point2,0point2,2022.05,28,13,340.297,26.177,0.906,28.579
Station4,0point2,0point2,2022.05,29,14,238.502,17.036,0.635,18.06
Station4,0point2,0point2,2022.05,30,4,104.631,26.158,0.279,25.941
Station5,0point2,0point2,2022.05,1,9,108.793,12.088,0.29,16.821
Station5,0point2,0point2,2022.05,2,4,78.382,19.595,0.209,31.123
Station5,0point2,0point2,2022.05,3,8,141.077,17.635,0.376,23.473
Station5,0point2,0point2,2022.05,4,18,190.297,10.572,0.507,16.541
Station5,0point2,0point2,2022.05,5,23,397.112,17.266,1.057,20.182
Station5,0point2,0point2,2022.05,6,21,292.326,13.92,0.778,17.863
Station5,0point2,0point2,2022.05,7,13,327.367,25.182,0.872,23.738
Station5,0point2,0point2,2022.05,8,10,318.861,31.886,0.849,32.65
Station5,0point2,0point2,2022.05,9,9,180.281,20.031,0.48,24.232
Station5,0point2,0point2,2022.05,10,23,493.6,21.461,1.314,22.26
Station5,0point2,0point2,2022.05,11,10,103.668,10.367,0.276,17.567
Station5,0point2,0point2,2022.05,12,12,209.261,17.438,0.557,23.309
Station5,0point2,0point2,2022.05,13,15,243.574,16.238,0.649,23.918
Station5,0point2,0point2,2022.05,14,16,205.905,12.869,0.548,22.042
Station5,0point2,0point2,2022.05,15,10,1155.775,115.578,3.078,42.415
Station5,0point2,0point2,2022.05,16,6,106.009,17.668,0.282,29.649
Station5,0point2,0point2,2022.05,17,7,107.388,15.341,0.286,22.239
Station5,0point2,0point2,2022.05,18,11,140.843,12.804,0.375,27.212
Station5,0point2,0point2,2022.05,19,15,267.352,17.823,0.712,20.081
Station5,0point2,0point2,2022.05,20,7,94.979,13.568,0.253,18.1
Station5,0point2,0point2,2022.05,21,15,133.897,8.926,0.357,14.702
Station5,0point2,0point2,2022.05,22,12,179.839,14.987,0.479,17.057
Station5,0point2,0point2,2022.05,23,13,181.452,13.958,0.483,28.184
Station5,0point2,0point2,2022.05,24,6,58.559,9.76,0.156,13.063
Station5,0point2,0point2,2022.05,25,4,35.38,8.845,0.094,12.614
Station5,0point2,0point2,2022.05,26,2,47.841,23.92,0.127,22.329
Station5,0point2,0point2,2022.05,27,5,1269.485,253.897,3.381,64.484
Station5,0point2,0point2,2022.05,28,4,48.101,12.025,0.128,29.497
Station5,0point2,0point2,2022.05,29,15,208.403,13.894,0.555,18.653
Station5,0point2,0point2,2022.05,30,11,187.435,17.04,0.499,20.131
Station5,0point2,0point2,2022.05,31,4,47.997,11.999,0.128,18
Station6,0point2,0point2,2022.05,1,13,167.534,12.887,0.446,24.647
Station6,0point2,0point2,2022.05,2,19,682.518,35.922,1.818,28.491
Station6,0point2,0point2,2022.05,3,21,771.878,36.756,2.055,27.195
Station6,0point2,0point2,2022.05,4,15,332.362,22.157,0.885,19.964
Station6,0point2,0point2,2022.05,5,11,240.479,21.862,0.64,22.175
Station6,0point2,0point2,2022.05,6,23,709.599,30.852,1.89,25.539
Station6,0point2,0point2,2022.05,7,13,316.701,24.362,0.843,22.827
Station6,0point2,0point2,2022.05,8,7,258.637,36.948,0.689,24.972
Station6,0point2,0point2,2022.05,9,4,122.503,30.626,0.326,24.976
Station6,0point2,0point2,2022.05,10,14,497.008,35.501,1.324,27.521
Station6,0point2,0point2,2022.05,11,20,302.627,15.131,0.806,21.84
Station6,0point2,0point2,2022.05,12,9,166.285,18.476,0.443,25.249
Station6,0point2,0point2,2022.05,13,3,45.213,15.071,0.12,24.747
Station6,0point2,0point2,2022.05,14,9,188.163,20.907,0.501,23.097
Station6,0point2,0point2,2022.05,15,12,145.005,12.084,0.386,22.195
Station6,0point2,0point2,2022.05,16,6,173.309,28.885,0.462,28.124
Station6,0point2,0point2,2022.05,17,4,30.177,7.544,0.08,15.677
Station6,0point2,0point2,2022.05,18,10,130.281,13.028,0.347,26.053
Station6,0point2,0point2,2022.05,19,12,247.242,20.604,0.658,22.627
Station6,0point2,0point2,2022.05,20,14,536.238,38.303,1.428,26.735
Station6,0point2,0point2,2022.05,21,5,143.574,28.715,0.382,24.485
Station6,0point2,0point2,2022.05,22,5,151.067,30.213,0.402,24.274
Station6,0point2,0point2,2022.05,23,10,310.978,31.098,0.828,30.955
Station6,0point2,0point2,2022.05,24,8,268.496,33.562,0.715,32.49
Station6,0point2,0point2,2022.05,25,6,106.556,17.759,0.284,19.242
Station6,0point2,0point2,2022.05,26,6,62.825,10.471,0.167,25.81
Station6,0point2,0point2,2022.05,27,14,421.436,30.103,1.122,28.329
Station6,0point2,0point2,2022.05,28,11,638.319,58.029,1.7,32.27
Station6,0point2,0point2,2022.05,29,10,734.912,73.491,1.957,40.2
Station6,0point2,0point2,2022.05,30,15,755.645,50.376,2.012,28.368
Station6,0point2,0point2,2022.05,31,13,501.691,38.592,1.336,30.343
Station6,0point2,0point2,2022.05,32,17,364.854,21.462,0.972,25.366
Station6,0point2,0point2,2022.05,33,16,426.925,26.683,1.137,22.936
Station3,0point2,0point2,2022.06,1,28,782.986,27.964,2.085,24.49
Station3,0point2,0point2,2022.06,2,32,1445.499,45.172,3.849,30.907
Station3,0point2,0point2,2022.06,3,37,1090.817,29.482,2.905,25.525
Station3,0point2,0point2,2022.06,4,53,1729.136,32.625,4.605,26.98
Station3,0point2,0point2,2022.06,5,41,1484.443,36.206,3.953,30.303
Station3,0point2,0point2,2022.06,6,21,986.967,46.998,2.628,42.292
Station3,0point2,0point2,2022.06,7,47,1250.234,26.601,3.329,25.742
Station3,0point2,0point2,2022.06,8,37,869.953,23.512,2.317,24.254
Station3,0point2,0point2,2022.06,9,28,803.122,28.683,2.139,26.234
Station3,0point2,0point2,2022.06,10,35,1187.201,33.92,3.161,24.122
Station3,0point2,0point2,2022.06,11,40,1900.598,47.515,5.061,31.66
Station3,0point2,0point2,2022.06,12,34,723.179,21.27,1.926,22.843
Station3,0point2,0point2,2022.06,13,40,1175.13,29.378,3.129,28.881
Station3,0point2,0point2,2022.06,14,32,662.799,20.712,1.765,24.283
Station3,0point2,0point2,2022.06,15,34,845.864,24.878,2.252,23.409
Station3,0point2,0point2,2022.06,16,27,1118.028,41.408,2.977,32.099
Station3,0point2,0point2,2022.06,17,25,520.421,20.817,1.386,20.729
Station3,0point2,0point2,2022.06,18,26,812.097,31.234,2.163,24.358
Station3,0point2,0point2,2022.06,19,40,679.032,16.976,1.808,19.872
Station3,0point2,0point2,2022.06,20,21,540.453,25.736,1.439,23.714
Station3,0point2,0point2,2022.06,21,18,288.736,16.041,0.769,20.424
Station3,0point2,0point2,2022.06,22,28,636.186,22.721,1.694,24.441
Station3,0point2,0point2,2022.06,23,36,1334.235,37.062,3.553,36.343
Station3,0point2,0point2,2022.06,24,45,1146.852,25.486,3.054,25.599
Station3,0point2,0point2,2022.06,25,15,205.541,13.703,0.547,18.367
Station3,0point2,0point2,2022.06,26,12,164.88,13.74,0.439,17.475
Station3,0point2,0point2,2022.06,27,16,262.643,16.415,0.699,21.643
Station3,0point2,0point2,2022.06,28,38,1148.933,30.235,3.06,26.695
Station3,0point2,0point2,2022.06,29,18,834.131,46.341,2.221,32.064
Station3,0point2,0point2,2022.06,30,11,261.16,23.742,0.695,23.012
Station3,0point2,0point2,2022.06,31,14,501.587,35.828,1.336,28.619
Station3,0point2,0point2,2022.06,32,18,791.675,43.982,2.108,30.879
Station3,0point2,0point2,2022.06,33,38,794.849,20.917,2.117,22.513
Station4,0point2,0point2,2022.06,1,56,1902.966,33.982,5.067,32.484
Station4,0point2,0point2,2022.06,2,70,2773.283,39.618,7.385,32.919
Station4,0point2,0point2,2022.06,3,69,2253.096,32.654,6,27.953
Station4,0point2,0point2,2022.06,4,57,2568.548,45.062,6.84,33.138
Station4,0point2,0point2,2022.06,5,80,2020.968,25.262,5.382,26.693
Station4,0point2,0point2,2022.06,6,91,5685.198,62.475,15.139,36.8
Station4,0point2,0point2,2022.06,7,86,3879.631,45.112,10.331,33.73
Station4,0point2,0point2,2022.06,8,58,2663.059,45.915,7.092,32.25
Station4,0point2,0point2,2022.06,9,78,2531.087,32.45,6.74,30.107
Station4,0point2,0point2,2022.06,10,83,5413.71,65.225,14.416,37.697
Station4,0point2,0point2,2022.06,11,77,4209.027,54.663,11.208,41.892
Station4,0point2,0point2,2022.06,12,90,4390.531,48.784,11.692,36.998
Station4,0point2,0point2,2022.06,13,67,2315.427,34.559,6.166,28.303
Station4,0point2,0point2,2022.06,14,32,554.188,17.318,1.476,24.044
Station4,0point2,0point2,2022.06,15,60,2330.801,38.847,6.207,31.756
Station4,0point2,0point2,2022.06,16,74,1970.265,26.625,5.247,27.92
Station4,0point2,0point2,2022.06,17,63,1461.342,23.196,3.891,23.105
Station4,0point2,0point2,2022.06,18,60,2280.177,38.003,6.072,31.609
Station4,0point2,0point2,2022.06,19,102,3789.698,37.154,10.092,31.733
Station4,0point2,0point2,2022.06,20,85,2961.472,34.841,7.886,31.74
Station4,0point2,0point2,2022.06,21,69,1952.237,28.293,5.199,29.04
Station4,0point2,0point2,2022.06,22,61,1374.74,22.537,3.661,24.606
Station4,0point2,0point2,2022.06,23,88,3252.159,36.956,8.66,31.78
Station4,0point2,0point2,2022.06,24,93,3941.103,42.377,10.495,32.481
Station4,0point2,0point2,2022.06,25,58,1618.21,27.9,4.309,28.397
Station4,0point2,0point2,2022.06,26,54,1447.893,26.813,3.856,25.624
Station4,0point2,0point2,2022.06,27,57,2147.555,37.676,5.719,30.617
Station4,0point2,0point2,2022.06,28,83,3391.597,40.863,9.032,31.393
Station4,0point2,0point2,2022.06,29,77,2750.858,35.725,7.325,30.708
Station4,0point2,0point2,2022.06,30,51,2300,45.098,6.125,26.074
Station4,0point2,0point2,2022.06,31,47,1927.107,41.002,5.132,29.53
Station4,0point2,0point2,2022.06,32,59,2077.159,35.206,5.531,29.318
Station4,0point2,0point2,2022.06,33,86,5377.679,62.531,14.32,38.996
Station5,0point2,0point2,2022.06,1,7,71.046,10.149,0.189,17.675
Station5,0point2,0point2,2022.06,2,7,142.248,20.321,0.379,21.78
Station5,0point2,0point2,2022.06,3,7,199.35,28.479,0.531,27.181
Station5,0point2,0point2,2022.06,4,9,240.193,26.688,0.64,31.82
Station5,0point2,0point2,2022.06,5,4,77.966,19.491,0.208,22.937
Station5,0point2,0point2,2022.06,6,8,346.774,43.347,0.923,32.858
Station5,0point2,0point2,2022.06,7,8,168.704,21.088,0.449,22.848
Station5,0point2,0point2,2022.06,8,11,111.316,10.12,0.296,16.55
Station5,0point2,0point2,2022.06,9,5,64.048,12.81,0.171,23.973
Station5,0point2,0point2,2022.06,10,10,289.906,28.991,0.772,23.51
Station5,0point2,0point2,2022.06,11,16,214.516,13.407,0.571,18.77
Station5,0point2,0point2,2022.06,12,10,124.506,12.451,0.332,17.996
Station5,0point2,0point2,2022.06,13,6,129.214,21.536,0.344,21.323
Station5,0point2,0point2,2022.06,14,9,133.221,14.802,0.355,20.391
Station5,0point2,0point2,2022.06,15,10,118.236,11.824,0.315,22.79
Station5,0point2,0point2,2022.06,16,5,112.357,22.471,0.299,20.618
Station5,0point2,0point2,2022.06,17,16,977.497,61.094,2.603,60.874
Station5,0point2,0point2,2022.06,18,5,56.738,11.348,0.151,17.29
Station5,0point2,0point2,2022.06,19,11,359.599,32.691,0.958,25.864
Station5,0point2,0point2,2022.06,20,2,72.451,36.225,0.193,33.349
Station5,0point2,0point2,2022.06,21,3,68.757,22.919,0.183,18.444
Station5,0point2,0point2,2022.06,22,5,73.985,14.797,0.197,19.91
Station5,0point2,0point2,2022.06,23,10,134.547,13.455,0.358,26.16
Station5,0point2,0point2,2022.06,24,5,80.021,16.004,0.213,17.23
Station5,0point2,0point2,2022.06,25,3,19.693,6.564,0.052,18.674
Station5,0point2,0point2,2022.06,26,6,106.243,17.707,0.283,25.638
Station5,0point2,0point2,2022.06,27,9,284.86,31.651,0.759,28.324
Station5,0point2,0point2,2022.06,28,16,436.759,27.297,1.163,22.806
Station5,0point2,0point2,2022.06,29,13,321.046,24.696,0.855,26.552
Station5,0point2,0point2,2022.06,30,17,735.952,43.291,1.96,32.604
Station5,0point2,0point2,2022.06,31,9,80.307,8.923,0.214,15.227
Station5,0point2,0point2,2022.06,32,7,104.657,14.951,0.279,21.954
Station6,0point2,0point2,2022.06,1,9,274.011,30.446,0.73,25.815
Station6,0point2,0point2,2022.06,2,10,438.267,43.827,1.167,29.806
Station6,0point2,0point2,2022.06,3,8,172.997,21.625,0.461,25.497
Station6,0point2,0point2,2022.06,4,10,458.507,45.851,1.221,27.987
Station6,0point2,0point2,2022.06,5,6,522.945,87.157,1.393,47.38
Station6,0point2,0point2,2022.06,6,19,1169.641,61.56,3.115,33.834
Station6,0point2,0point2,2022.06,7,8,69.225,8.653,0.184,18.531
Station6,0point2,0point2,2022.06,8,5,222.268,44.454,0.592,38.311
Station6,0point2,0point2,2022.06,9,3,127.393,42.464,0.339,27.763
Station6,0point2,0point2,2022.06,10,6,100.182,16.697,0.267,20.114
Station6,0point2,0point2,2022.06,11,7,168.861,24.123,0.45,22.609
Station6,0point2,0point2,2022.06,12,5,163.58,32.716,0.436,30.619
Station6,0point2,0point2,2022.06,13,9,519.667,57.741,1.384,40.167
Station6,0point2,0point2,2022.06,14,11,466.519,42.411,1.242,30.601
Station6,0point2,0point2,2022.06,15,5,289.438,57.888,0.771,31.705
Station6,0point2,0point2,2022.06,16,7,247.451,35.35,0.659,27.107
Station6,0point2,0point2,2022.06,17,6,137.877,22.98,0.367,22.415
Station6,0point2,0point2,2022.06,18,11,217.69,19.79,0.58,20.661
Station6,0point2,0point2,2022.06,19,16,376.691,23.543,1.003,32.004
Station6,0point2,0point2,2022.06,20,5,110.38,22.076,0.294,24.335
Station6,0point2,0point2,2022.06,21,28,767.118,27.397,2.043,57.761
Station6,0point2,0point2,2022.06,22,9,671.254,74.584,1.788,44.511
Station6,0point2,0point2,2022.06,23,5,183.715,36.743,0.489,25.86
Station6,0point2,0point2,2022.06,24,9,171.462,19.051,0.457,22.23
Station6,0point2,0point2,2022.06,25,4,94.901,23.725,0.253,26.602
Station6,0point2,0point2,2022.06,26,6,220.239,36.707,0.586,26.985
Station6,0point2,0point2,2022.06,27,8,499.272,62.409,1.33,36.478
Station6,0point2,0point2,2022.06,28,17,295.838,17.402,0.788,36.8
Station6,0point2,0point2,2022.06,29,5,206.4,41.28,0.55,38.232
Station6,0point2,0point2,2022.06,30,9,240.062,26.674,0.639,25.586
Station6,0point2,0point2,2022.06,31,5,200.286,40.057,0.533,30.592
Station6,0point2,0point2,2022.06,32,8,160.952,20.119,0.429,23.177
Station6,0point2,0point2,2022.06,33,14,202.758,14.483,0.54,27.209
Station2,0point2,0point2,2022.06,1,14,362.435,25.888,0.965,26.688
Station2,0point2,0point2,2022.06,2,15,653.304,43.554,1.74,33.408
Station2,0point2,0point2,2022.06,3,16,440.973,27.561,1.174,23.609
Station2,0point2,0point2,2022.06,4,13,300.312,23.101,0.8,23.476
Station2,0point2,0point2,2022.06,5,24,799.584,33.316,2.129,26.182
Station2,0point2,0point2,2022.06,6,24,529.813,22.076,1.411,23.421
