Station,CorrectionFor,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Perim
Station4,CBBG,Light,2022.02,16,90,1690.947,18.788,4.503,29.939
Station4,AlcianBlue,Light,2022.02,16,104,2492.69,23.968,6.638,27.694
Station4,CBBG,Light,2022.02,17,119,2272.581,19.097,6.052,25.608
Station4,AlcianBlue,Light,2022.02,17,121,3103.538,25.649,8.265,25.085
Station4,CBBG,Light,2022.02,18,104,1851.041,17.798,4.929,24.538
Station4,AlcianBlue,Light,2022.02,18,112,2647.737,23.641,7.051,23.953
Station4,CBBG,Light,2022.02,19,96,1559.625,16.246,4.153,25.555
Station4,AlcianBlue,Light,2022.02,19,104,2203.304,21.186,5.867,24.933
Station4,CBBG,Light,2022.02,2,121,1714.984,14.173,4.567,24.557
Station4,AlcianBlue,Light,2022.02,2,122,2592.274,21.248,6.903,27.076
Station4,CBBG,Light,2022.02,20,0,0,NaN,0,NaN
Station4,AlcianBlue,Light,2022.02,20,129,2921.566,22.648,7.78,24.42
Station4,CBBG,Light,2022.02,21,104,1987.123,19.107,5.292,27.015
Station4,AlcianBlue,Light,2022.02,21,107,2732.778,25.54,7.277,26.902
Station4,CBBG,Light,2022.02,22,1,8.273,8.273,0.022,11.643
Station4,AlcianBlue,Light,2022.02,22,107,2378.096,22.225,6.333,24.641
Station4,CBBG,Light,2022.02,23,103,1840.088,17.865,4.9,25.077
Station4,AlcianBlue,Light,2022.02,23,117,2804.24,23.968,7.468,24.821
Station4,CBBG,Light,2022.02,24,102,1583.767,15.527,4.217,26.479
Station4,AlcianBlue,Light,2022.02,24,123,2705.359,21.995,7.204,27.229
Station4,CBBG,Light,2022.02,25,120,2055.827,17.132,5.475,24.73
Station4,AlcianBlue,Light,2022.02,25,130,3158.715,24.298,8.411,25.135
Station4,CBBG,Light,2022.02,26,99,2040.687,20.613,5.434,29.942
Station4,AlcianBlue,Light,2022.02,26,107,2812.383,26.284,7.489,29.054
Station4,CBBG,Light,2022.02,27,128,2115.479,16.527,5.633,23.737
Station4,AlcianBlue,Light,2022.02,27,135,3082.674,22.835,8.209,23.205
Station4,CBBG,Light,2022.02,28,101,1502.029,14.872,4,26.5
Station4,AlcianBlue,Light,2022.02,28,124,2575.754,20.772,6.859,28.918
Station4,CBBG,Light,2022.02,29,106,1887.903,17.81,5.027,28.862
Station4,AlcianBlue,Light,2022.02,29,114,2850.572,25.005,7.591,30.556
Station4,CBBG,Light,2022.02,3,1,5.541,5.541,0.015,9.44
Station4,AlcianBlue,Light,2022.02,3,1,6.582,6.582,0.018,9.935
Station4,CBBG,Light,2022.02,30,124,2293.444,18.496,6.107,25.167
Station4,AlcianBlue,Light,2022.02,30,136,3287.487,24.173,8.754,24.631
Station4,CBBG,Light,2022.02,31,1,26.951,26.951,0.072,19.258
Station4,AlcianBlue,Light,2022.02,31,1,28.772,28.772,0.077,19.981
Station4,CBBG,Light,2022.02,32,114,1766.051,15.492,4.703,25.963
Station4,AlcianBlue,Light,2022.02,32,125,2566.493,20.532,6.834,25.346
Station4,CBBG,Light,2022.02,4,2,50.65,25.325,0.135,19.08
Station4,AlcianBlue,Light,2022.02,4,2,54.084,27.042,0.144,19.745
Station4,CBBG,Light,2022.02,5,128,2509.443,19.605,6.682,26.835
Station4,AlcianBlue,Light,2022.02,5,137,3492.274,25.491,9.3,24.919
Station4,CBBG,Light,2022.02,6,2,17.404,8.702,0.046,11.47
Station4,AlcianBlue,Light,2022.02,6,119,2651.587,22.282,7.061,25.952
Station4,CBBG,Light,2022.02,7,134,2721.8,20.312,7.248,27.239
Station4,AlcianBlue,Light,2022.02,7,136,3438.371,25.282,9.156,25.285
Station4,CBBG,Light,2022.02,8,96,1666.545,17.36,4.438,25.875
Station4,AlcianBlue,Light,2022.02,8,100,2273.439,22.734,6.054,25.922
Station4,CBBG,Light,2022.02,9,92,1595.239,17.34,4.248,25.561
Station4,AlcianBlue,Light,2022.02,9,103,2383.247,23.138,6.346,25.641
Station5,CBBG,Heavy,2022.02,1,1,17.352,17.352,0.046,21.209
Station5,AlcianBlue,Heavy,2022.02,1,3,82.804,27.601,0.221,22.417
Station5,CBBG,Heavy,2022.02,10,1,54.657,54.657,0.146,58.842
Station5,AlcianBlue,Heavy,2022.02,10,1,73.387,73.387,0.195,50.581
Station5,CBBG,Heavy,2022.02,11,49,633.012,12.919,1.686,34.364
Station5,AlcianBlue,Heavy,2022.02,11,58,859.729,14.823,2.289,34.361
Station5,CBBG,Heavy,2022.02,12,29,375.494,12.948,1,35.303
Station5,AlcianBlue,Heavy,2022.02,12,43,388.736,9.04,1.035,24.545
Station5,CBBG,Heavy,2022.02,13,0,0,NaN,0,NaN
Station5,AlcianBlue,Heavy,2022.02,13,0,0,NaN,0,NaN
Station5,CBBG,Heavy,2022.02,14,1,5.047,5.047,0.013,15.576
Station5,AlcianBlue,Heavy,2022.02,14,2,44.121,22.06,0.117,19.422
Station5,CBBG,Heavy,2022.02,15,38,415.661,10.938,1.107,30.154
Station5,AlcianBlue,Heavy,2022.02,15,34,335.822,9.877,0.894,24.925
Station5,CBBG,Heavy,2022.02,16,1,52.419,52.419,0.14,29.61
Station5,AlcianBlue,Heavy,2022.02,16,2,68.861,34.43,0.183,24.119
Station5,CBBG,Heavy,2022.02,17,1,29.006,29.006,0.077,25.165
Station5,AlcianBlue,Heavy,2022.02,17,1,49.402,49.402,0.132,30.105
Station5,CBBG,Heavy,2022.02,18,1,7.102,7.102,0.019,15.725
Station5,AlcianBlue,Heavy,2022.02,18,1,23.959,23.959,0.064,19.391
Station5,CBBG,Heavy,2022.02,19,0,0,NaN,0,NaN
Station5,AlcianBlue,Heavy,2022.02,19,1,5.853,5.853,0.016,9
Station5,CBBG,Heavy,2022.02,2,1,8.012,8.012,0.021,12.382
Station5,AlcianBlue,Heavy,2022.02,2,1,11.42,11.42,0.03,13.806
Station5,CBBG,Heavy,2022.02,20,2,18.184,9.092,0.048,12.477
Station5,AlcianBlue,Heavy,2022.02,20,2,21.592,10.796,0.057,13.027
Station5,CBBG,Heavy,2022.02,21,25,282.726,11.309,0.753,27.755
Station5,AlcianBlue,Heavy,2022.02,21,33,484.495,14.682,1.29,33.07
Station5,CBBG,Heavy,2022.02,22,8,77.341,9.668,0.206,29.923
Station5,AlcianBlue,Heavy,2022.02,22,11,100.468,9.133,0.268,22.727
Station5,CBBG,Heavy,2022.02,23,0,0,NaN,0,NaN
Station5,AlcianBlue,Heavy,2022.02,23,0,0,NaN,0,NaN
Station5,CBBG,Heavy,2022.02,24,0,0,NaN,0,NaN
Station5,AlcianBlue,Heavy,2022.02,24,2,19.589,9.794,0.052,19.116
Station5,CBBG,Heavy,2022.02,25,2,19.043,9.521,0.051,11.843
Station5,AlcianBlue,Heavy,2022.02,25,2,23.985,11.993,0.064,12.944
Station5,CBBG,Heavy,2022.02,26,0,0,NaN,0,NaN
Station5,AlcianBlue,Heavy,2022.02,26,0,0,NaN,0,NaN
Station5,CBBG,Heavy,2022.02,27,1,8.351,8.351,0.022,12.933
Station5,AlcianBlue,Heavy,2022.02,27,2,23.205,11.602,0.062,14.396
Station5,CBBG,Heavy,2022.02,28,4,51.951,12.988,0.138,23.2
Station5,AlcianBlue,Heavy,2022.02,28,3,63.371,21.124,0.169,24.727
Station5,CBBG,Heavy,2022.02,29,6,51.249,8.541,0.136,22.173
Station5,AlcianBlue,Heavy,2022.02,29,2,25.26,12.63,0.067,14.927
Station5,CBBG,Heavy,2022.02,3,44,787.305,17.893,2.097,43.387
Station5,AlcianBlue,Heavy,2022.02,3,51,713.632,13.993,1.9,31.17
Station5,CBBG,Heavy,2022.02,30,1,9.547,9.547,0.025,17.566
Station5,AlcianBlue,Heavy,2022.02,30,2,19.147,9.573,0.051,14.455
Station5,CBBG,Heavy,2022.02,31,1,8.663,8.663,0.023,14.435
Station5,AlcianBlue,Heavy,2022.02,31,3,33.533,11.178,0.089,13.219
Station5,CBBG,Heavy,2022.02,32,13,164.594,12.661,0.438,35.378
Station5,AlcianBlue,Heavy,2022.02,32,44,410.926,9.339,1.094,23.851
Station5,CBBG,Heavy,2022.02,33,0,0,NaN,0,NaN
Station5,AlcianBlue,Heavy,2022.02,33,4,29.683,7.421,0.079,12.72
Station5,CBBG,Heavy,2022.02,34,1,7.986,7.986,0.021,11.375
Station5,AlcianBlue,Heavy,2022.02,34,2,15.843,7.921,0.042,11.843
Station5,CBBG,Heavy,2022.02,4,39,431.4,11.062,1.149,29.539
Station5,AlcianBlue,Heavy,2022.02,4,0,0,NaN,0,NaN
Station5,CBBG,Heavy,2022.02,5,2,26.067,13.033,0.069,14.463
Station5,AlcianBlue,Heavy,2022.02,5,2,30.333,15.166,0.081,15.403
Station5,CBBG,Heavy,2022.02,6,41,494.381,12.058,1.317,32.655
Station5,AlcianBlue,Heavy,2022.02,6,44,572.112,13.003,1.523,30.135
Station5,CBBG,Heavy,2022.02,7,42,834.105,19.86,2.221,43.751
Station5,AlcianBlue,Heavy,2022.02,7,52,719.121,13.829,1.915,32.185
Station5,CBBG,Heavy,2022.02,8,40,483.221,12.081,1.287,31.781
Station5,AlcianBlue,Heavy,2022.02,8,47,548.699,11.674,1.461,29.259
Station5,CBBG,Heavy,2022.02,9,44,454.631,10.333,1.211,27.367
Station5,AlcianBlue,Heavy,2022.02,9,44,597.425,13.578,1.591,32.635
Station5,CBBG,Light,2022.02,1,35,466.285,13.322,1.242,32.168
Station5,AlcianBlue,Light,2022.02,1,32,401.041,12.533,1.068,29.049
Station5,CBBG,Light,2022.02,10,2,12.409,6.204,0.033,11.501
Station5,AlcianBlue,Light,2022.02,10,2,18.002,9.001,0.048,12.276
Station5,CBBG,Light,2022.02,11,0,0,NaN,0,NaN
Station5,AlcianBlue,Light,2022.02,11,1,8.637,8.637,0.023,11.848
Station5,CBBG,Light,2022.02,12,37,325.832,8.806,0.868,25.148
Station5,AlcianBlue,Light,2022.02,12,37,432.83,11.698,1.153,27.281
Station5,CBBG,Light,2022.02,13,37,425.364,11.496,1.133,31.217
Station5,AlcianBlue,Light,2022.02,13,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.02,14,1,16.467,16.467,0.044,20.799
Station5,AlcianBlue,Light,2022.02,14,1,19.173,19.173,0.051,22.05
Station5,CBBG,Light,2022.02,15,27,306.296,11.344,0.816,29.657
Station5,AlcianBlue,Light,2022.02,15,2,25.78,12.89,0.069,19.761
Station5,CBBG,Light,2022.02,16,2,21.592,10.796,0.057,12.543
Station5,AlcianBlue,Light,2022.02,16,4,39.672,9.918,0.106,12.443
Station5,CBBG,Light,2022.02,17,42,617.43,14.701,1.644,36.416
Station5,AlcianBlue,Light,2022.02,17,40,513.814,12.845,1.368,29.553
Station5,CBBG,Light,2022.02,18,30,281.582,9.386,0.75,25.929
Station5,AlcianBlue,Light,2022.02,18,37,424.766,11.48,1.131,28.172
Station5,CBBG,Light,2022.02,19,0,0,NaN,0,NaN
Station5,AlcianBlue,Light,2022.02,19,1,6.556,6.556,0.017,9.912
Station5,CBBG,Light,2022.02,2,51,758.741,14.877,2.02,36.338
Station5,AlcianBlue,Light,2022.02,2,45,862.461,19.166,2.297,41.497
Station5,CBBG,Light,2022.02,20,1,9.521,9.521,0.025,12.838
Station5,AlcianBlue,Light,2022.02,20,2,24.35,12.175,0.065,13.845
Station5,CBBG,Light,2022.02,21,1,5.723,5.723,0.015,9.456
Station5,AlcianBlue,Light,2022.02,21,1,7.57,7.57,0.02,10.825
Station5,CBBG,Light,2022.02,22,0,0,NaN,0,NaN
Station5,AlcianBlue,Light,2022.02,22,1,7.362,7.362,0.02,13.65
Station5,CBBG,Light,2022.02,23,1,16.805,16.805,0.045,22.751
Station5,AlcianBlue,Light,2022.02,23,2,35.432,17.716,0.094,17.491
Station5,CBBG,Light,2022.02,24,0,0,NaN,0,NaN
Station5,AlcianBlue,Light,2022.02,24,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.02,25,39,391.883,10.048,1.044,28.659
Station5,AlcianBlue,Light,2022.02,25,21,218.574,10.408,0.582,24.067
Station5,CBBG,Light,2022.02,26,1,5.437,5.437,0.014,8.944
Station5,AlcianBlue,Light,2022.02,26,1,6.634,6.634,0.018,9.896
Station5,CBBG,Light,2022.02,27,1,6.894,6.894,0.018,10.502
Station5,AlcianBlue,Light,2022.02,27,2,15.088,7.544,0.04,11.509
Station5,CBBG,Light,2022.02,28,1,8.169,8.169,0.022,16.693
Station5,AlcianBlue,Light,2022.02,28,1,16.285,16.285,0.043,17.055
Station5,CBBG,Light,2022.02,29,2,28.304,14.152,0.075,17.884
Station5,AlcianBlue,Light,2022.02,29,2,31.764,15.882,0.085,17.998
Station5,CBBG,Light,2022.02,3,55,783.819,14.251,2.087,36.669
Station5,AlcianBlue,Light,2022.02,3,46,793.132,17.242,2.112,38.603
Station5,CBBG,Light,2022.02,30,1,21.15,21.15,0.056,19.997
Station5,AlcianBlue,Light,2022.02,30,4,57.31,14.328,0.153,15.112
Station5,CBBG,Light,2022.02,31,0,0,NaN,0,NaN
Station5,AlcianBlue,Light,2022.02,31,1,5.983,5.983,0.016,10.179
Station5,CBBG,Light,2022.02,32,0,0,NaN,0,NaN
Station5,AlcianBlue,Light,2022.02,32,1,6.27,6.27,0.017,9.912
Station5,CBBG,Light,2022.02,33,15,126.405,8.427,0.337,23.942
Station5,AlcianBlue,Light,2022.02,33,21,202.549,9.645,0.539,22.874
Station5,CBBG,Light,2022.02,34,15,123.283,8.219,0.328,24.091
Station5,AlcianBlue,Light,2022.02,34,27,333.143,12.339,0.887,23.244
Station5,CBBG,Light,2022.02,4,39,588.111,15.08,1.566,38.465
Station5,AlcianBlue,Light,2022.02,4,33,500.911,15.179,1.334,36.681
Station5,CBBG,Light,2022.02,5,32,592.352,18.511,1.577,43.767
Station5,AlcianBlue,Light,2022.02,5,32,508.143,15.879,1.353,39.99
Station5,CBBG,Light,2022.02,6,2,15.999,7.999,0.043,13.759
Station5,AlcianBlue,Light,2022.02,6,2,28.746,14.373,0.077,16.512
Station5,CBBG,Light,2022.02,7,1,8.689,8.689,0.023,13.806
Station5,AlcianBlue,Light,2022.02,7,1,23.413,23.413,0.062,18.99
Station5,CBBG,Light,2022.02,8,48,728.902,15.185,1.941,39.079
Station5,AlcianBlue,Light,2022.02,8,55,822.633,14.957,2.191,34.475
Station5,CBBG,Light,2022.02,9,0,0,NaN,0,NaN
Station5,AlcianBlue,Light,2022.02,9,2,15.479,7.739,0.041,12.693
Station6,CBBG,Heavy,2022.02,1,44,649.037,14.751,1.728,33.547
Station6,AlcianBlue,Heavy,2022.02,1,4,66.207,16.552,0.176,16.964
Station6,CBBG,Heavy,2022.02,10,56,1028.616,18.368,2.739,43.022
Station6,AlcianBlue,Heavy,2022.02,10,69,999.48,14.485,2.662,27.8
Station6,CBBG,Heavy,2022.02,11,0,0,NaN,0,NaN
Station6,AlcianBlue,Heavy,2022.02,11,68,973.309,14.313,2.592,27.328
Station6,CBBG,Heavy,2022.02,12,54,878.122,16.262,2.338,40.041
Station6,AlcianBlue,Heavy,2022.02,12,70,1153.018,16.472,3.07,31.071
Station6,CBBG,Heavy,2022.02,13,53,631.009,11.906,1.68,29.007
Station6,AlcianBlue,Heavy,2022.02,13,63,1034.573,16.422,2.755,27.393
Station6,CBBG,Heavy,2022.02,14,4,37.357,9.339,0.099,16.524
Station6,AlcianBlue,Heavy,2022.02,14,6,95.031,15.839,0.253,17.707
Station6,CBBG,Heavy,2022.02,15,1,13.788,13.788,0.037,14.947
Station6,AlcianBlue,Heavy,2022.02,15,3,27.419,9.14,0.073,11.242
Station6,CBBG,Heavy,2022.02,16,49,696.904,14.223,1.856,31.067
Station6,AlcianBlue,Heavy,2022.02,16,57,1218.132,21.371,3.244,32.175
Station6,CBBG,Heavy,2022.02,17,1,12.669,12.669,0.034,17.299
Station6,AlcianBlue,Heavy,2022.02,17,2,36.03,18.015,0.096,20.056
Station6,CBBG,Heavy,2022.02,18,0,0,NaN,0,NaN
Station6,AlcianBlue,Heavy,2022.02,18,1,6.53,6.53,0.017,10.636
Station6,CBBG,Heavy,2022.02,19,51,862.409,16.91,2.297,40.791
Station6,AlcianBlue,Heavy,2022.02,19,77,1246.644,16.19,3.32,32.529
Station6,CBBG,Heavy,2022.02,2,39,551.223,14.134,1.468,33.385
Station6,AlcianBlue,Heavy,2022.02,2,61,1006.426,16.499,2.68,30.693
Station6,CBBG,Heavy,2022.02,20,55,1157.882,21.052,3.083,45.723
Station6,AlcianBlue,Heavy,2022.02,20,43,741.233,17.238,1.974,27.452
Station6,CBBG,Heavy,2022.02,21,52,831.66,15.993,2.215,39.394
Station6,AlcianBlue,Heavy,2022.02,21,55,812.617,14.775,2.164,32.789
Station6,CBBG,Heavy,2022.02,22,2,20.499,10.25,0.055,14.388
Station6,AlcianBlue,Heavy,2022.02,22,1,23.569,23.569,0.063,29.571
Station6,CBBG,Heavy,2022.02,23,40,511.785,12.795,1.363,29.809
Station6,AlcianBlue,Heavy,2022.02,23,3,53.954,17.985,0.144,22.132
Station6,CBBG,Heavy,2022.02,24,48,807.726,16.828,2.151,40.208
Station6,AlcianBlue,Heavy,2022.02,24,57,924.792,16.224,2.463,28.359
Station6,CBBG,Heavy,2022.02,25,1,8.377,8.377,0.022,11.659
Station6,AlcianBlue,Heavy,2022.02,25,1,10.224,10.224,0.027,12.666
Station6,CBBG,Heavy,2022.02,26,50,848.231,16.965,2.259,38.91
Station6,AlcianBlue,Heavy,2022.02,26,63,1085.406,17.229,2.89,29.858
Station6,CBBG,Heavy,2022.02,27,0,0,NaN,0,NaN
Station6,AlcianBlue,Heavy,2022.02,27,54,888.293,16.45,2.365,31.719
Station6,CBBG,Heavy,2022.02,28,0,0,NaN,0,NaN
Station6,AlcianBlue,Heavy,2022.02,28,70,998.439,14.263,2.659,25.355
Station6,CBBG,Heavy,2022.02,29,0,0,NaN,0,NaN
Station6,AlcianBlue,Heavy,2022.02,29,0,0,NaN,0,NaN
Station6,CBBG,Heavy,2022.02,3,66,776.847,11.77,2.069,29.802
Station6,AlcianBlue,Heavy,2022.02,3,58,858.012,14.793,2.285,26.992
Station6,CBBG,Heavy,2022.02,30,32,537.045,16.783,1.43,40.233
Station6,AlcianBlue,Heavy,2022.02,30,82,1119.719,13.655,2.982,27.259
Station6,CBBG,Heavy,2022.02,31,47,585.822,12.464,1.56,29.191
Station6,AlcianBlue,Heavy,2022.02,31,90,1431.139,15.902,3.811,25.615
Station6,CBBG,Heavy,2022.02,32,0,0,NaN,0,NaN
Station6,AlcianBlue,Heavy,2022.02,32,0,0,NaN,0,NaN
Station6,CBBG,Heavy,2022.02,33,2,31.087,15.544,0.083,19.277
Station6,AlcianBlue,Heavy,2022.02,33,2,57.466,28.733,0.153,25.96
Station6,CBBG,Heavy,2022.02,4,65,1051.353,16.175,2.8,38.388
Station6,AlcianBlue,Heavy,2022.02,4,76,1293.652,17.022,3.445,32.968
Station6,CBBG,Heavy,2022.02,5,1,14.1,14.1,0.038,14.318
Station6,AlcianBlue,Heavy,2022.02,5,2,30.437,15.219,0.081,15.269
Station6,CBBG,Heavy,2022.02,6,27,571.28,21.159,1.521,50.845
Station6,AlcianBlue,Heavy,2022.02,6,66,1116.025,16.909,2.972,31.977
Station6,CBBG,Heavy,2022.02,7,1,5.151,5.151,0.014,8.716
Station6,AlcianBlue,Heavy,2022.02,7,1,7.622,7.622,0.02,10.541
Station6,CBBG,Heavy,2022.02,8,59,1111.134,18.833,2.959,44.364
Station6,AlcianBlue,Heavy,2022.02,8,89,1272.711,14.3,3.389,27.413
Station6,CBBG,Heavy,2022.02,9,61,1216.727,19.946,3.24,44.658
Station6,AlcianBlue,Heavy,2022.02,9,42,675.156,16.075,1.798,28.301
Station6,CBBG,Light,2022.02,1,29,239.126,8.246,0.637,24.11
Station6,AlcianBlue,Light,2022.02,1,54,617.768,11.44,1.645,25.014
Station6,CBBG,Light,2022.02,10,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,10,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.02,11,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,11,71,906.452,12.767,2.414,26.065
Station6,CBBG,Light,2022.02,12,1,12.565,12.565,0.033,15.08
Station6,AlcianBlue,Light,2022.02,12,2,35.432,17.716,0.094,18.546
Station6,CBBG,Light,2022.02,13,17,154.709,9.101,0.412,24.311
Station6,AlcianBlue,Light,2022.02,13,68,741.857,10.91,1.976,23.418
Station6,CBBG,Light,2022.02,14,32,357.362,11.168,0.952,30.056
Station6,AlcianBlue,Light,2022.02,14,73,1094.225,14.989,2.914,29.434
Station6,CBBG,Light,2022.02,15,38,374.584,9.857,0.997,24.688
Station6,AlcianBlue,Light,2022.02,15,1,45.057,45.057,0.12,28.359
Station6,CBBG,Light,2022.02,16,1,15.062,15.062,0.04,15.136
Station6,AlcianBlue,Light,2022.02,16,1,17.144,17.144,0.046,15.742
Station6,CBBG,Light,2022.02,17,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,17,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.02,18,38,359.677,9.465,0.958,25.634
Station6,AlcianBlue,Light,2022.02,18,59,784.131,13.29,2.088,27.47
Station6,CBBG,Light,2022.02,19,2,11.602,5.801,0.031,10.514
Station6,AlcianBlue,Light,2022.02,19,2,19.225,9.612,0.051,11.898
Station6,CBBG,Light,2022.02,2,1,6.061,6.061,0.016,10.352
Station6,AlcianBlue,Light,2022.02,2,2,17.066,8.533,0.045,13.645
Station6,CBBG,Light,2022.02,20,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,20,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.02,21,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,21,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.02,22,33,440.869,13.36,1.174,33.333
Station6,AlcianBlue,Light,2022.02,22,45,536.186,11.915,1.428,26.174
Station6,CBBG,Light,2022.02,23,1,10.822,10.822,0.029,13.695
Station6,AlcianBlue,Light,2022.02,23,1,15.791,15.791,0.042,16.543
Station6,CBBG,Light,2022.02,24,28,318.939,11.391,0.849,29.064
Station6,AlcianBlue,Light,2022.02,24,71,815.297,11.483,2.171,24.76
Station6,CBBG,Light,2022.02,25,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,25,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.02,26,29,274.844,9.477,0.732,25.91
Station6,AlcianBlue,Light,2022.02,26,53,591.988,11.17,1.576,25.885
Station6,CBBG,Light,2022.02,27,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,27,1,10.406,10.406,0.028,12.382
Station6,CBBG,Light,2022.02,28,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,28,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.02,29,1,5.723,5.723,0.015,9.896
Station6,AlcianBlue,Light,2022.02,29,1,6.972,6.972,0.019,10.447
Station6,CBBG,Light,2022.02,3,32,428.642,13.395,1.141,34.479
Station6,AlcianBlue,Light,2022.02,3,75,1014.516,13.527,2.702,26.401
Station6,CBBG,Light,2022.02,30,1,16.311,16.311,0.043,15.403
Station6,AlcianBlue,Light,2022.02,30,1,18.158,18.158,0.048,16.087
Station6,CBBG,Light,2022.02,31,1,15.999,15.999,0.043,16.67
Station6,AlcianBlue,Light,2022.02,31,1,18.132,18.132,0.048,16.921
Station6,CBBG,Light,2022.02,32,33,332.414,10.073,0.885,27.437
Station6,AlcianBlue,Light,2022.02,32,1,14.204,14.204,0.038,18.573
Station6,CBBG,Light,2022.02,33,2,14.828,7.414,0.039,12.162
Station6,AlcianBlue,Light,2022.02,33,3,38.762,12.921,0.103,15.269
Station6,CBBG,Light,2022.02,4,35,354.318,10.123,0.944,27.615
Station6,AlcianBlue,Light,2022.02,4,49,575.208,11.739,1.532,26.895
Station6,CBBG,Light,2022.02,5,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,5,1,7.544,7.544,0.02,10.919
Station6,CBBG,Light,2022.02,6,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,6,1,16.779,16.779,0.045,23.986
Station6,CBBG,Light,2022.02,7,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.02,7,1,6.009,6.009,0.016,10.691
Station6,CBBG,Light,2022.02,8,32,312.851,9.777,0.833,26.049
Station6,AlcianBlue,Light,2022.02,8,1,5.723,5.723,0.015,9.551
Station6,CBBG,Light,2022.02,9,1,5.307,5.307,0.014,9.078
Station6,AlcianBlue,Light,2022.02,9,1,5.931,5.931,0.016,9.212
Station2,CBBG,Heavy,2021.11,1,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2021.11,1,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2021.11,10,55,807.362,14.679,2.15,37.622
Station2,AlcianBlue,Heavy,2021.11,10,60,1026.015,17.1,2.732,38.782
Station2,CBBG,Heavy,2021.11,11,65,905.879,13.937,2.412,34.312
Station2,AlcianBlue,Heavy,2021.11,11,57,756.946,13.28,2.016,30.538
Station2,CBBG,Heavy,2021.11,12,55,740.114,13.457,1.971,33.556
Station2,AlcianBlue,Heavy,2021.11,12,59,651.691,11.046,1.735,29.374
Station2,CBBG,Heavy,2021.11,13,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2021.11,13,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2021.11,14,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2021.11,14,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2021.11,15,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2021.11,15,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2021.11,16,34,346.176,10.182,0.922,29.006
Station2,AlcianBlue,Heavy,2021.11,16,52,510.952,9.826,1.361,26.987
Station2,CBBG,Heavy,2021.11,17,38,496.15,13.057,1.321,31.947
Station2,AlcianBlue,Heavy,2021.11,17,50,749.636,14.993,1.996,32.139
Station2,CBBG,Heavy,2021.11,18,41,588.918,14.364,1.568,35.412
Station2,AlcianBlue,Heavy,2021.11,18,61,845.89,13.867,2.253,31.693
Station2,CBBG,Heavy,2021.11,19,48,592.352,12.341,1.577,32.069
Station2,AlcianBlue,Heavy,2021.11,19,53,759.001,14.321,2.021,35.365
Station2,CBBG,Heavy,2021.11,2,2,11.602,5.801,0.031,14.132
Station2,AlcianBlue,Heavy,2021.11,2,2,13.684,6.842,0.036,16.885
Station2,CBBG,Heavy,2021.11,20,36,416.623,11.573,1.109,29.043
Station2,AlcianBlue,Heavy,2021.11,20,1,14.724,14.724,0.039,18.629
Station2,CBBG,Heavy,2021.11,21,5,67.378,13.476,0.179,17.977
Station2,AlcianBlue,Heavy,2021.11,21,3,103.226,34.409,0.275,29.065
Station2,CBBG,Heavy,2021.11,22,28,340.661,12.166,0.907,32.057
Station2,AlcianBlue,Heavy,2021.11,22,37,446.02,12.055,1.188,30.897
Station2,CBBG,Heavy,2021.11,23,48,571.124,11.898,1.521,30.711
Station2,AlcianBlue,Heavy,2021.11,23,63,808.559,12.834,2.153,30.774
Station2,CBBG,Heavy,2021.11,24,53,615.14,11.606,1.638,30.424
Station2,AlcianBlue,Heavy,2021.11,24,44,654.396,14.873,1.743,36.095
Station2,CBBG,Heavy,2021.11,25,1,9.105,9.105,0.024,11.643
Station2,AlcianBlue,Heavy,2021.11,25,2,17.144,8.572,0.046,11.434
Station2,CBBG,Heavy,2021.11,26,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2021.11,26,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2021.11,27,0,0,NaN,0,NaN
